variant,family,layer,expert,count,weight_sum
base,text_decryption,38,50,17,5.355880305171013
base,text_decryption,38,6,13,3.827912151813507
base,text_decryption,38,71,13,4.683143079280853
base,text_decryption,38,4,26,10.716649413108826
base,text_decryption,38,81,9,4.364191919565201
base,text_decryption,38,44,10,2.8440197557210922
base,text_decryption,38,105,21,9.232695177197456
base,text_decryption,38,40,12,6.889873951673508
base,text_decryption,38,42,7,1.3427254259586334
base,text_decryption,38,68,36,17.2341930270195
base,text_decryption,38,29,39,10.256124883890152
base,text_decryption,38,5,38,17.776954486966133
base,text_decryption,38,109,20,6.680762812495232
base,text_decryption,38,34,36,15.860415160655975
base,text_decryption,38,88,28,10.536984473466873
base,text_decryption,38,53,41,15.78917208313942
base,text_decryption,38,118,5,2.0954133421182632
base,text_decryption,38,22,6,1.602722853422165
base,text_decryption,38,92,31,9.67667131125927
base,text_decryption,38,119,7,3.7006072103977203
base,text_decryption,38,13,21,6.765727952122688
base,text_decryption,38,110,4,1.0430047065019608
base,text_decryption,38,43,1,0.14461205899715424
base,text_decryption,38,108,7,4.176240563392639
base,text_decryption,38,31,66,23.288628861308098
base,text_decryption,38,94,50,15.965093776583672
base,text_decryption,38,62,2,0.47729599475860596
base,text_decryption,38,18,48,24.0429730117321
base,text_decryption,38,86,7,3.9618720710277557
base,text_decryption,38,125,49,15.684543073177338
base,text_decryption,38,98,8,2.1656316369771957
base,text_decryption,38,91,19,5.5941072553396225
base,text_decryption,38,1,19,6.249428167939186
base,text_decryption,38,9,7,3.752490282058716
base,text_decryption,38,99,28,14.37130880355835
base,text_decryption,38,51,5,1.2029107511043549
base,text_decryption,38,70,10,4.38957117497921
base,text_decryption,38,37,34,13.648635610938072
base,text_decryption,38,2,2,0.546715259552002
base,text_decryption,38,77,4,0.9651520103216171
base,text_decryption,38,114,3,0.7181629836559296
base,text_decryption,38,55,15,5.461564838886261
base,text_decryption,38,48,4,1.3844727277755737
base,text_decryption,38,17,34,9.624575406312943
base,text_decryption,38,74,12,6.191303439438343
base,text_decryption,38,41,36,11.071418687701225
base,text_decryption,38,25,5,3.9228914976119995
base,text_decryption,38,19,4,0.63478122651577
base,text_decryption,38,28,26,13.226283639669418
base,text_decryption,38,52,4,0.8435162603855133
base,text_decryption,38,11,4,1.412163883447647
base,text_decryption,38,61,5,1.6694281101226807
base,text_decryption,38,16,4,1.3366251289844513
base,text_decryption,38,123,4,2.073073625564575
base,text_decryption,38,93,2,0.30511218309402466
base,text_decryption,38,75,6,1.9721183478832245
base,text_decryption,38,8,2,0.7391766011714935
base,text_decryption,38,73,4,1.659409373998642
base,text_decryption,38,96,1,0.37159693241119385
base,text_decryption,40,35,25,11.182875722646713
base,text_decryption,40,91,47,15.133818715810776
base,text_decryption,40,112,9,3.244003087282181
base,text_decryption,40,114,4,1.889395385980606
base,text_decryption,40,127,391,162.55716352164745
base,text_decryption,40,85,8,3.634415104985237
base,text_decryption,40,2,178,50.7366027534008
base,text_decryption,40,41,35,13.230847664177418
base,text_decryption,40,74,12,5.273733824491501
base,text_decryption,40,75,47,12.061419762670994
base,text_decryption,40,107,73,20.62056326121092
base,text_decryption,40,4,4,1.2516021132469177
base,text_decryption,40,12,199,81.40702137351036
base,text_decryption,40,62,162,44.3407376408577
base,text_decryption,40,103,45,18.264020189642906
base,text_decryption,40,1,22,8.82613106071949
base,text_decryption,40,121,13,4.599625617265701
base,text_decryption,40,60,5,3.67079758644104
base,text_decryption,40,101,17,5.107882872223854
base,text_decryption,40,92,85,39.59792674332857
base,text_decryption,40,18,252,78.17411075532436
base,text_decryption,40,15,555,401.5788459479809
base,text_decryption,40,32,89,49.743714064359665
base,text_decryption,40,110,106,27.616768173873425
base,text_decryption,40,63,9,3.999874845147133
base,text_decryption,40,105,18,5.164620265364647
base,text_decryption,40,113,11,2.5366327464580536
base,text_decryption,40,50,12,5.906424432992935
base,text_decryption,40,47,90,26.280919522047043
base,text_decryption,40,38,45,12.460222482681274
base,text_decryption,40,33,12,3.3238042891025543
base,text_decryption,40,37,6,0.7145516872406006
base,text_decryption,40,30,21,5.885157600045204
base,text_decryption,40,73,8,4.760559320449829
base,text_decryption,40,49,18,10.906327545642853
base,text_decryption,40,81,127,55.77604295313358
base,text_decryption,40,8,180,42.794348731637
base,text_decryption,40,108,30,14.837920725345612
base,text_decryption,40,26,47,12.84494149684906
base,text_decryption,40,87,38,9.156683459877968
base,text_decryption,40,90,60,14.61251975595951
base,text_decryption,40,126,3,1.2928166687488556
base,text_decryption,40,16,8,3.3274277448654175
base,text_decryption,40,66,11,2.55257810652256
base,text_decryption,40,94,38,13.232532791793346
base,text_decryption,40,120,31,10.086455762386322
base,text_decryption,40,52,45,30.835449039936066
base,text_decryption,40,5,19,10.417925044894218
base,text_decryption,40,67,4,2.1540027260780334
base,text_decryption,40,43,1,0.37494078278541565
base,text_decryption,40,56,8,2.666819781064987
base,text_decryption,40,98,5,2.5366576611995697
base,text_decryption,40,58,3,1.1413647681474686
base,text_decryption,40,40,12,3.371951647102833
base,text_decryption,40,29,80,29.47927114367485
base,text_decryption,40,86,21,4.603724293410778
base,text_decryption,40,97,5,1.8458742201328278
base,text_decryption,40,28,7,2.062829002737999
base,text_decryption,40,70,18,8.823343366384506
base,text_decryption,40,83,1,0.22505596280097961
base,text_decryption,40,96,8,4.508936733007431
base,text_decryption,40,9,83,42.737760335206985
base,text_decryption,40,36,17,7.018889084458351
base,text_decryption,40,0,2,0.3515481650829315
base,text_decryption,40,23,9,2.723581314086914
base,text_decryption,40,55,10,4.332120433449745
base,text_decryption,40,117,7,1.8872121721506119
base,text_decryption,43,9,38,20.859845399856567
base,text_decryption,43,64,4,0.9253944903612137
base,text_decryption,43,70,14,2.7981163412332535
base,text_decryption,43,90,22,16.522173270583153
base,text_decryption,43,118,14,5.999973997473717
base,text_decryption,43,95,7,2.343912750482559
base,text_decryption,43,12,31,11.72158007323742
base,text_decryption,43,15,26,8.541829004883766
base,text_decryption,43,20,287,105.54046139121056
base,text_decryption,43,26,125,32.5567751377821
base,text_decryption,43,29,262,78.29280308634043
base,text_decryption,43,8,5,1.0713339149951935
base,text_decryption,43,58,38,18.623949885368347
base,text_decryption,43,82,24,8.902608901262283
base,text_decryption,43,93,24,5.812357321381569
base,text_decryption,43,4,29,13.253628358244896
base,text_decryption,43,54,85,27.228235438466072
base,text_decryption,43,23,76,18.298413425683975
base,text_decryption,43,38,39,7.973516434431076
base,text_decryption,43,6,23,9.776333540678024
base,text_decryption,43,75,8,1.8277584165334702
base,text_decryption,43,113,34,10.298811241984367
base,text_decryption,43,101,75,17.155132338404655
base,text_decryption,43,120,133,36.23487912118435
base,text_decryption,43,16,59,15.119192279875278
base,text_decryption,43,51,572,450.8705930560827
base,text_decryption,43,25,15,6.193932682275772
base,text_decryption,43,94,24,11.626650348305702
base,text_decryption,43,127,8,1.2742958962917328
base,text_decryption,43,5,51,17.118623182177544
base,text_decryption,43,31,18,9.414662942290306
base,text_decryption,43,69,12,4.941761314868927
base,text_decryption,43,41,22,11.956714570522308
base,text_decryption,43,19,10,2.054722249507904
base,text_decryption,43,53,24,5.45477557182312
base,text_decryption,43,65,32,10.373053893446922
base,text_decryption,43,88,4,1.1731548607349396
base,text_decryption,43,108,99,29.190244249999523
base,text_decryption,43,68,301,99.99659676104784
base,text_decryption,43,83,359,155.41669192910194
base,text_decryption,43,17,40,10.372077003121376
base,text_decryption,43,40,22,11.231690675020218
base,text_decryption,43,55,12,2.065176621079445
base,text_decryption,43,109,50,18.199842110276222
base,text_decryption,43,104,2,0.4295969605445862
base,text_decryption,43,11,31,15.891743808984756
base,text_decryption,43,45,6,1.6188198328018188
base,text_decryption,43,96,4,1.684957928955555
base,text_decryption,43,123,6,1.3374283164739609
base,text_decryption,43,91,7,2.2660512924194336
base,text_decryption,43,74,7,5.649738699197769
base,text_decryption,43,73,75,17.312958002090454
base,text_decryption,43,60,7,2.1325591802597046
base,text_decryption,43,81,29,18.827768251299858
base,text_decryption,43,28,3,0.8827785551548004
base,text_decryption,43,107,24,5.966683402657509
base,text_decryption,43,117,3,2.15572589635849
base,text_decryption,43,98,5,1.2816712856292725
base,text_decryption,43,102,10,2.2684566974639893
base,text_decryption,43,1,17,4.390261858701706
base,text_decryption,43,124,16,4.087784439325333
base,text_decryption,43,0,4,2.260840028524399
base,text_decryption,43,79,6,1.094893530011177
base,text_decryption,43,56,4,0.6181485131382942
base,text_decryption,43,116,6,1.3487777411937714
base,text_decryption,43,112,5,0.9462171792984009
base,text_decryption,43,33,3,0.5699631571769714
base,text_decryption,43,119,2,0.3767607510089874
base,text_decryption,43,78,10,3.7722887694835663
base,text_decryption,43,36,50,22.492577865719795
base,text_decryption,43,76,9,2.5321914106607437
base,text_decryption,43,67,5,3.316565454006195
base,text_decryption,43,100,1,0.10477141290903091
base,text_decryption,43,115,5,1.0111031830310822
base,text_decryption,43,44,8,5.774450778961182
base,text_decryption,43,37,4,1.7220600247383118
base,text_decryption,43,66,2,0.7838562428951263
base,text_decryption,43,43,5,1.485284686088562
base,text_decryption,43,125,11,3.4574549943208694
base,text_decryption,43,21,4,0.9208032488822937
base,text_decryption,43,72,7,1.585124522447586
base,text_decryption,45,2,326,196.98643650114536
base,text_decryption,45,31,21,11.748878180980682
base,text_decryption,45,60,15,10.435808226466179
base,text_decryption,45,85,35,18.600349567830563
base,text_decryption,45,91,6,2.6375685185194016
base,text_decryption,45,113,17,5.091174006462097
base,text_decryption,45,4,19,7.16367894411087
base,text_decryption,45,12,10,3.9702713638544083
base,text_decryption,45,21,7,4.264077067375183
base,text_decryption,45,38,84,23.013879768550396
base,text_decryption,45,76,42,16.486546389758587
base,text_decryption,45,57,12,2.848789557814598
base,text_decryption,45,40,71,22.292256452143192
base,text_decryption,45,65,7,1.661830447614193
base,text_decryption,45,95,38,13.72155725210905
base,text_decryption,45,116,79,35.50529329478741
base,text_decryption,45,25,8,1.5340483337640762
base,text_decryption,45,41,62,32.74478420615196
base,text_decryption,45,74,82,32.28037251532078
base,text_decryption,45,99,34,12.912748903036118
base,text_decryption,45,105,13,9.791935674846172
base,text_decryption,45,120,23,8.774271070957184
base,text_decryption,45,44,209,52.50150337070227
base,text_decryption,45,36,16,3.660206440836191
base,text_decryption,45,29,43,13.630939915776253
base,text_decryption,45,49,12,2.8049788028001785
base,text_decryption,45,84,48,16.54381664097309
base,text_decryption,45,101,54,17.728651389479637
base,text_decryption,45,39,55,20.38515304028988
base,text_decryption,45,86,44,17.583878934383392
base,text_decryption,45,11,35,9.317440867424011
base,text_decryption,45,124,358,176.7215874120593
base,text_decryption,45,0,4,1.472360610961914
base,text_decryption,45,83,141,42.199669785797596
base,text_decryption,45,87,7,1.6335930675268173
base,text_decryption,45,100,5,1.4666988551616669
base,text_decryption,45,28,17,5.743124306201935
base,text_decryption,45,59,33,7.831655092537403
base,text_decryption,45,109,17,12.350027561187744
base,text_decryption,45,1,16,2.6673189476132393
base,text_decryption,45,10,12,2.6397686153650284
base,text_decryption,45,24,27,11.068598508834839
base,text_decryption,45,119,10,5.798572100698948
base,text_decryption,45,78,11,4.55150106549263
base,text_decryption,45,32,8,2.557731792330742
base,text_decryption,45,50,76,31.07479188591242
base,text_decryption,45,104,11,3.668624609708786
base,text_decryption,45,118,51,18.725395865738392
base,text_decryption,45,112,155,49.62437145411968
base,text_decryption,45,7,80,49.30087283998728
base,text_decryption,45,47,105,24.03004652261734
base,text_decryption,45,81,136,70.77710108458996
base,text_decryption,45,52,23,13.513215526938438
base,text_decryption,45,6,13,7.351628243923187
base,text_decryption,45,63,10,6.19777438044548
base,text_decryption,45,98,23,11.013588912785053
base,text_decryption,45,26,30,24.247365728020668
base,text_decryption,45,73,18,8.435798957943916
base,text_decryption,45,23,17,9.039795994758606
base,text_decryption,45,46,19,8.202514708042145
base,text_decryption,45,66,8,4.51546186208725
base,text_decryption,45,90,35,8.15322731435299
base,text_decryption,45,126,18,8.617369264364243
base,text_decryption,45,89,15,5.414226651191711
base,text_decryption,45,17,8,2.948013514280319
base,text_decryption,45,58,66,18.583574205636978
base,text_decryption,45,97,14,4.225500926375389
base,text_decryption,45,64,15,4.9036047756671906
base,text_decryption,45,16,2,0.6550722122192383
base,text_decryption,45,48,28,15.718421392142773
base,text_decryption,45,55,4,0.5097280070185661
base,text_decryption,45,122,16,5.0180099457502365
base,text_decryption,45,69,11,3.1295579373836517
base,text_decryption,45,27,3,1.5884806662797928
base,text_decryption,45,34,9,2.4192327111959457
base,text_decryption,45,75,8,3.6013035029172897
base,text_decryption,45,67,11,3.62454716861248
base,text_decryption,45,45,55,21.063971027731895
base,text_decryption,45,18,16,5.823711305856705
base,text_decryption,45,30,12,4.223626643419266
base,text_decryption,45,110,7,4.144030272960663
base,text_decryption,45,127,1,0.7291944026947021
base,text_decryption,45,37,6,1.683261513710022
base,text_decryption,45,15,21,8.165229395031929
base,text_decryption,45,121,1,0.13361917436122894
base,text_decryption,45,94,10,6.782031841576099
base,text_decryption,45,68,37,29.5242782458663
base,text_decryption,45,103,19,12.089644953608513
base,text_decryption,45,82,12,4.049507923424244
base,text_decryption,45,71,4,3.0413292050361633
base,text_decryption,45,88,31,8.366109907627106
base,text_decryption,45,114,9,1.9791805893182755
base,text_decryption,45,42,4,0.900741383433342
base,text_decryption,45,117,7,1.9045384228229523
base,text_decryption,45,3,15,6.1860750168561935
base,text_decryption,45,102,1,0.4221864342689514
base,text_decryption,45,53,26,11.683336332440376
base,text_decryption,45,56,5,1.0262272655963898
base,text_decryption,45,107,11,2.110114835202694
base,text_decryption,45,20,5,1.8983044624328613
base,text_decryption,45,54,10,4.87845566868782
base,text_decryption,45,33,3,0.8136502504348755
base,text_decryption,47,22,5,1.1488346308469772
base,text_decryption,47,37,7,2.527957834303379
base,text_decryption,47,47,13,3.2851677313447
base,text_decryption,47,62,16,4.896495275199413
base,text_decryption,47,92,18,10.491074487566948
base,text_decryption,47,30,24,5.8253094255924225
base,text_decryption,47,5,38,13.575634554028511
base,text_decryption,47,11,351,163.9439209550619
base,text_decryption,47,20,80,23.868879236280918
base,text_decryption,47,21,229,60.61270399391651
base,text_decryption,47,121,4,2.0798248648643494
base,text_decryption,47,7,68,33.19686922430992
base,text_decryption,47,42,4,0.9245419949293137
base,text_decryption,47,70,6,1.9037887752056122
base,text_decryption,47,75,53,26.643482893705368
base,text_decryption,47,94,24,8.583177290856838
base,text_decryption,47,46,74,30.208929985761642
base,text_decryption,47,113,21,10.24085345864296
base,text_decryption,47,106,17,5.2280008643865585
base,text_decryption,47,59,22,8.073982864618301
base,text_decryption,47,38,18,11.457627207040787
base,text_decryption,47,1,81,24.330652937293053
base,text_decryption,47,40,15,9.324755504727364
base,text_decryption,47,114,4,0.5533899515867233
base,text_decryption,47,2,166,63.89677564613521
base,text_decryption,47,41,34,25.09293232858181
base,text_decryption,47,89,4,1.2064549028873444
base,text_decryption,47,56,15,5.668250299990177
base,text_decryption,47,68,8,2.880934491753578
base,text_decryption,47,115,5,3.598559617996216
base,text_decryption,47,79,16,4.333532638847828
base,text_decryption,47,32,7,2.4267546236515045
base,text_decryption,47,102,49,34.18277305364609
base,text_decryption,47,54,50,10.823295317590237
base,text_decryption,47,14,49,16.868458159267902
base,text_decryption,47,108,24,7.991051115095615
base,text_decryption,47,24,34,13.99916698038578
base,text_decryption,47,4,17,5.770651534199715
base,text_decryption,47,19,7,3.9775849878787994
base,text_decryption,47,116,195,67.95922201871872
base,text_decryption,47,103,28,13.114572405815125
base,text_decryption,47,49,11,6.320401102304459
base,text_decryption,47,51,32,15.491716712713242
base,text_decryption,47,45,19,7.489576503634453
base,text_decryption,47,53,7,1.441972866654396
base,text_decryption,47,12,25,28.52613016963005
base,text_decryption,47,33,31,13.550901718437672
base,text_decryption,47,95,30,14.164893463253975
base,text_decryption,47,127,69,27.15013460814953
base,text_decryption,47,36,16,5.475121513009071
base,text_decryption,47,31,109,57.993430864065886
base,text_decryption,47,67,13,8.703492388129234
base,text_decryption,47,124,37,14.464996218681335
base,text_decryption,47,110,10,6.457894504070282
base,text_decryption,47,98,12,2.1927827149629593
base,text_decryption,47,48,41,37.35164099931717
base,text_decryption,47,71,16,7.587990090250969
base,text_decryption,47,100,239,58.66826197132468
base,text_decryption,47,17,28,10.558932855725288
base,text_decryption,47,78,28,16.14445823431015
base,text_decryption,47,86,14,6.449676334857941
base,text_decryption,47,123,55,32.427660159766674
base,text_decryption,47,73,23,4.30263052880764
base,text_decryption,47,25,27,4.632471900433302
base,text_decryption,47,61,37,19.43709745258093
base,text_decryption,47,63,11,4.278249189257622
base,text_decryption,47,126,65,53.25379651784897
base,text_decryption,47,118,18,7.2917016595602036
base,text_decryption,47,55,29,10.638532355427742
base,text_decryption,47,105,137,43.10675321891904
base,text_decryption,47,6,52,22.151522606611252
base,text_decryption,47,60,19,8.414642706513405
base,text_decryption,47,101,19,7.982124671339989
base,text_decryption,47,104,7,4.5711749792099
base,text_decryption,47,65,4,1.758648306131363
base,text_decryption,47,66,5,1.882650226354599
base,text_decryption,47,90,8,1.9545189514756203
base,text_decryption,47,27,12,10.454971432685852
base,text_decryption,47,8,45,21.33341060578823
base,text_decryption,47,72,27,6.489858619868755
base,text_decryption,47,112,6,2.180323578417301
base,text_decryption,47,93,23,13.016221821308136
base,text_decryption,47,117,25,9.827092230319977
base,text_decryption,47,57,5,1.6184919476509094
base,text_decryption,47,96,8,3.485837608575821
base,text_decryption,47,87,3,0.9295218288898468
base,text_decryption,47,99,4,0.8506606221199036
base,text_decryption,47,43,11,4.178563162684441
base,text_decryption,47,10,5,3.220881223678589
base,text_decryption,47,97,4,1.6731247007846832
base,text_decryption,47,69,5,1.2632417902350426
base,text_decryption,47,34,1,0.21851274371147156
base,text_decryption,47,35,2,0.33683905005455017
base,text_decryption,47,9,27,7.931844845414162
base,text_decryption,47,18,3,0.44153791666030884
base,text_decryption,47,120,31,14.86882084980607
base,text_decryption,47,0,51,23.751758694648743
base,text_decryption,47,29,5,1.3688139989972115
base,text_decryption,47,82,18,8.870693117380142
base,text_decryption,47,16,12,3.6799694150686264
base,text_decryption,47,83,11,4.852556139230728
base,text_decryption,47,39,1,0.21120458841323853
base,text_decryption,49,44,20,11.228249475359917
base,text_decryption,49,58,35,6.482230566442013
base,text_decryption,49,59,4,1.1648349165916443
base,text_decryption,49,92,17,3.3092776089906693
base,text_decryption,49,101,56,9.188529681414366
base,text_decryption,49,4,9,2.329843983054161
base,text_decryption,49,17,81,15.440420396625996
base,text_decryption,49,21,37,15.625739648938179
base,text_decryption,49,69,123,22.279868084937334
base,text_decryption,49,80,79,25.855948343873024
base,text_decryption,49,104,32,7.266674164682627
base,text_decryption,49,32,51,21.885316528379917
base,text_decryption,49,89,34,14.70127148926258
base,text_decryption,49,121,13,5.375684060156345
base,text_decryption,49,41,55,16.104001216590405
base,text_decryption,49,7,46,16.371126785874367
base,text_decryption,49,31,36,18.17068722844124
base,text_decryption,49,97,5,2.628626435995102
base,text_decryption,49,108,42,16.58564262650907
base,text_decryption,49,10,44,11.709463875740767
base,text_decryption,49,24,4,0.9455537050962448
base,text_decryption,49,46,38,16.394385673105717
base,text_decryption,49,74,94,32.630239218473434
base,text_decryption,49,16,10,8.689268916845322
base,text_decryption,49,11,12,4.3719499707221985
base,text_decryption,49,56,32,6.029192518442869
base,text_decryption,49,95,515,488.9819158166647
base,text_decryption,49,57,100,47.08024649322033
base,text_decryption,49,87,8,1.6870069578289986
base,text_decryption,49,100,18,3.900425985455513
base,text_decryption,49,22,45,10.418629944324493
base,text_decryption,49,77,80,27.20823958516121
base,text_decryption,49,105,33,10.179183468222618
base,text_decryption,49,19,5,1.3458552956581116
base,text_decryption,49,45,14,6.323956146836281
base,text_decryption,49,122,44,12.529338210821152
base,text_decryption,49,13,16,7.131782799959183
base,text_decryption,49,48,30,13.59204776585102
base,text_decryption,49,68,12,3.053847536444664
base,text_decryption,49,72,53,15.617103427648544
base,text_decryption,49,61,33,16.95984897762537
base,text_decryption,49,102,41,11.481558192521334
base,text_decryption,49,78,9,4.630809172987938
base,text_decryption,49,81,7,4.399324495345354
base,text_decryption,49,117,39,20.427174270153046
base,text_decryption,49,119,19,5.6132713705301285
base,text_decryption,49,29,7,3.015673443675041
base,text_decryption,49,36,20,5.4607044123113155
base,text_decryption,49,43,16,8.494339182972908
base,text_decryption,49,115,28,9.183308608829975
base,text_decryption,49,82,163,24.137622975744307
base,text_decryption,49,47,31,6.80857620947063
base,text_decryption,49,55,27,7.844241306185722
base,text_decryption,49,93,31,12.789162494242191
base,text_decryption,49,96,20,11.183740571141243
base,text_decryption,49,5,29,14.691644884645939
base,text_decryption,49,49,23,4.767760492861271
base,text_decryption,49,30,39,11.319731563329697
base,text_decryption,49,118,124,27.028433110564947
base,text_decryption,49,6,13,6.3307057321071625
base,text_decryption,49,70,43,30.59179623425007
base,text_decryption,49,40,11,3.572959616780281
base,text_decryption,49,0,32,6.370951380580664
base,text_decryption,49,3,22,9.752637773752213
base,text_decryption,49,106,6,1.0072671994566917
base,text_decryption,49,75,10,2.9056460559368134
base,text_decryption,49,76,11,4.218320839107037
base,text_decryption,49,98,20,4.022315876558423
base,text_decryption,49,88,30,6.14957520365715
base,text_decryption,49,65,39,9.574848003685474
base,text_decryption,49,63,5,0.6714056357741356
base,text_decryption,49,34,11,5.000468373298645
base,text_decryption,49,86,15,2.7084559872746468
base,text_decryption,49,125,9,2.1262366771698
base,text_decryption,49,42,5,4.0216986536979675
base,text_decryption,49,52,64,27.591976776719093
base,text_decryption,49,51,12,3.971097107976675
base,text_decryption,49,127,37,11.272752549499273
base,text_decryption,49,25,2,0.15393716841936111
base,text_decryption,49,15,73,35.57562739402056
base,text_decryption,49,111,30,5.738794771954417
base,text_decryption,49,64,21,3.340238392353058
base,text_decryption,49,39,7,2.0874569788575172
base,text_decryption,49,67,20,2.8815765529870987
base,text_decryption,49,35,17,11.453362107276917
base,text_decryption,49,107,21,11.808689922094345
base,text_decryption,49,33,13,5.989171735942364
base,text_decryption,49,120,61,24.43690960109234
base,text_decryption,49,12,11,4.434760615229607
base,text_decryption,49,83,1,0.5648675560951233
base,text_decryption,49,50,38,13.310149982571602
base,text_decryption,49,27,2,0.2586567923426628
base,text_decryption,49,53,13,4.9907804653048515
base,text_decryption,49,54,8,1.1315764635801315
base,text_decryption,49,73,1,0.7870692014694214
base,text_decryption,49,124,9,1.932648479938507
base,text_decryption,49,99,12,7.922430574893951
base,text_decryption,49,110,10,1.6173469573259354
base,text_decryption,49,126,3,2.1790520548820496
base,text_decryption,49,62,27,7.286017432808876
base,text_decryption,49,28,11,1.4836698211729527
base,text_decryption,49,94,5,1.1173968315124512
base,text_decryption,49,1,10,3.378726914525032
base,text_decryption,51,24,8,4.071184128522873
base,text_decryption,51,57,4,3.7838484048843384
base,text_decryption,51,79,17,5.956993319094181
base,text_decryption,51,83,8,8.117078468203545
base,text_decryption,51,96,11,2.548490472137928
base,text_decryption,51,53,76,8.020630858838558
base,text_decryption,51,2,36,12.697975244373083
base,text_decryption,51,17,36,10.144334629178047
base,text_decryption,51,90,94,31.462267050519586
base,text_decryption,51,100,12,4.401794500648975
base,text_decryption,51,106,38,15.252863846719265
base,text_decryption,51,95,24,5.005338951945305
base,text_decryption,51,26,21,4.891440968960524
base,text_decryption,51,36,502,315.072153352201
base,text_decryption,51,55,4,3.1016871333122253
base,text_decryption,51,116,25,6.954022068530321
base,text_decryption,51,15,52,18.158577054739
base,text_decryption,51,20,24,12.502315998077393
base,text_decryption,51,84,19,4.578638106584549
base,text_decryption,51,87,31,19.275671035051346
base,text_decryption,51,120,176,82.78082732856274
base,text_decryption,51,97,20,8.924965616315603
base,text_decryption,51,6,13,3.6245172098279
base,text_decryption,51,114,9,3.8258604407310486
base,text_decryption,51,115,10,5.7039371728897095
base,text_decryption,51,117,12,2.54406551271677
base,text_decryption,51,123,49,20.43097660690546
base,text_decryption,51,3,50,14.989141173660755
base,text_decryption,51,13,21,10.681530866771936
base,text_decryption,51,31,32,18.18653716146946
base,text_decryption,51,98,10,7.411712825298309
base,text_decryption,51,78,24,8.344331730157137
base,text_decryption,51,30,92,51.211213536560535
base,text_decryption,51,94,28,11.489365499466658
base,text_decryption,51,119,35,13.708829395473003
base,text_decryption,51,125,51,29.212144911289215
base,text_decryption,51,4,4,2.0821340084075928
base,text_decryption,51,69,9,2.9203113466501236
base,text_decryption,51,86,37,22.198525942862034
base,text_decryption,51,99,221,43.25064719282091
base,text_decryption,51,43,8,3.3768413066864014
base,text_decryption,51,64,18,7.191968649625778
base,text_decryption,51,66,15,4.097599387168884
base,text_decryption,51,75,12,2.9547591283917427
base,text_decryption,51,38,24,7.389632847160101
base,text_decryption,51,48,46,9.187050499022007
base,text_decryption,51,92,246,52.030506540089846
base,text_decryption,51,121,5,1.410895973443985
base,text_decryption,51,41,9,2.9529888331890106
base,text_decryption,51,67,105,29.604922633618116
base,text_decryption,51,45,8,2.1617171615362167
base,text_decryption,51,62,25,12.483345657587051
base,text_decryption,51,76,5,1.3801102042198181
base,text_decryption,51,109,20,5.262948475778103
base,text_decryption,51,112,34,31.303201414644718
base,text_decryption,51,61,24,11.177326124161482
base,text_decryption,51,82,23,15.564206056296825
base,text_decryption,51,111,13,10.587226271629333
base,text_decryption,51,101,18,10.088578529655933
base,text_decryption,51,14,4,0.6424656212329865
base,text_decryption,51,1,16,7.838280096650124
base,text_decryption,51,103,7,1.2339882403612137
base,text_decryption,51,35,99,52.07110816240311
base,text_decryption,51,58,33,8.052625015377998
base,text_decryption,51,74,39,14.179593987762928
base,text_decryption,51,44,28,8.956895738840103
base,text_decryption,51,7,25,2.999387316405773
base,text_decryption,51,70,52,31.84675981849432
base,text_decryption,51,118,32,24.22207399457693
base,text_decryption,51,10,16,3.877273216843605
base,text_decryption,51,104,11,8.1186608299613
base,text_decryption,51,126,20,7.099208112806082
base,text_decryption,51,46,36,36.00281089544296
base,text_decryption,51,124,1,0.251630574464798
base,text_decryption,51,72,7,1.8608939573168755
base,text_decryption,51,12,13,3.251196511089802
base,text_decryption,51,68,22,5.958191700279713
base,text_decryption,51,102,3,1.5047641173005104
base,text_decryption,51,60,15,3.32018880546093
base,text_decryption,51,113,6,2.5055088959634304
base,text_decryption,51,32,12,8.105527505278587
base,text_decryption,51,63,9,3.0727776512503624
base,text_decryption,51,21,26,12.133663207292557
base,text_decryption,51,9,72,10.958608229644597
base,text_decryption,51,37,3,0.5085839405655861
base,text_decryption,51,85,8,3.2486588954925537
base,text_decryption,51,105,11,1.8585507571697235
base,text_decryption,51,19,3,0.7761597037315369
base,text_decryption,51,89,12,1.3942083306610584
base,text_decryption,51,65,6,1.015875093638897
base,text_decryption,51,28,11,8.38217505812645
base,text_decryption,51,47,38,25.0217901840806
base,text_decryption,51,81,31,10.321836464107037
base,text_decryption,51,80,28,6.108649782836437
base,text_decryption,51,52,18,20.047058045864105
base,text_decryption,51,23,4,0.32711469382047653
base,text_decryption,51,29,12,2.401428245007992
base,text_decryption,51,0,25,8.2248914539814
base,text_decryption,51,91,27,10.747884690761566
base,text_decryption,51,40,4,1.3591189086437225
base,text_decryption,51,18,19,6.241327717900276
base,text_decryption,51,54,4,0.826116755604744
base,text_decryption,51,51,18,6.296847552061081
base,text_decryption,51,11,4,2.071432426571846
base,text_decryption,51,73,19,9.684770092368126
base,text_decryption,51,34,5,3.1069560647010803
base,text_decryption,51,33,18,3.3059723526239395
base,text_decryption,51,16,11,1.5073297321796417
base,text_decryption,51,22,11,7.511307492852211
base,text_decryption,51,71,8,3.717154875397682
base,text_decryption,51,59,8,0.9680131487548351
base,text_decryption,1,97,5,2.134851574897766
base,text_decryption,1,46,11,5.96773573756218
base,text_decryption,3,25,3,1.0163512229919434
